Job ID,Title,Company,Date,Link,Description Length,Description
3580766310,Data Analyst,Brighton Health Plan Solutions,2023-03-28,https://www.linkedin.com/jobs/view/data-analyst-at-brighton-health-plan-solutions-3580766310?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=gbCy4reItyxqzg1C%2BxcEJA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,4159,"About The Role




The Data Analytics team maintains the provider and member databases. The team performs analysis of healthcare provider and member data for specified clients/products, ensuring the integrity and accuracy of data, performing root cause analysis, reporting results and processing claim holds. The Data Analyst will exercise due diligence and take proactive measures when necessary while tracking all work in a reportable fashion.




Primary Responsibilities




Maintain integrity of provider data including network affiliations, provider demographics, and updating fee schedule and contract assignments for participating facilities.
Maintain integrity of member eligibility and demographics manually, as well as review and load electronic membership data received from various clients.
Work with the Contracting Department to identify and resolve issues with contracted groups, as well as database implementation.
Use sound judgment to resolve electronic claim submission, review incoming claim files, pinpoint electronic formatting errors, perform root cause analysis and report findings.
Identify provider issues at network and product levels; develop methods to prevent the issues from reoccurring and recommend corrective action.
Collaborate with Account Supervisors to identify client data issues, inform clients of inaccurate data submissions, and recommend preventative actions.
Work with other analysts to develop improvements, modifications, and enhancements in all data-related functions.
Review and create audit reports to perform quality analysis on existing data and process corrections.
Adhere to HIPAA guidelines and regulations through daily job functions.




Essential Qualifications




Bachelor's degree or equivalent work experience, preferably in healthcare.
Demonstrates diverse analytical and interpersonal skills.
Exceptional time management and organizational skills with a talent for handling multiple tasks simultaneously.
Ability to maintain a professional demeanor through written and verbal correspondence.
A proven capacity to work both independently and in team settings, an efficient self-starter and decision maker.
Familiarity with healthcare provider data including fee schedules, contracts, and electronic claims submissions preferred.
Excellent problem-solving skills related to automated systems and operations.
Strong PC skills.
Advanced Microsoft Excel, Outlook a must.




About




At Brighton Health Plan Solutions (BHPS), we’re creating something new and different in health care, and we’d love for you to be part of it. Based in New York City, BHPS is a rapidly growing, entrepreneurial health care enablement company bringing tangible innovation to the health care delivery system. Our team is committed to transforming how health care is accessed and delivered. We believe that cost, quality, and population health are optimized when people have long term relationships with their health care providers – and that’s why we’re creating new products that today do not exist anywhere in the New York/New Jersey market. With a growing labor business under the well-known MagnaCare brand, the launch of Create - a new marketplace of health systems focused on self-insured commercial health plan sponsors, and a successful Casualty business, we’re fiercely committed to positively impacting our partners.




Company Mission




Transform the health plan experience – how health care is accessed and delivered – by bringing outstanding products and services to our partners.




Company Vision




Redefine health care quality and value by aligning the incentives of our partners in powerful and unique ways.




DEI Purpose Statement




At BHPS, we encourage all team members to bring your authentic selves to work with all of your unique abilities. We respect how you experience the world and welcome you to bring the fullness of your lived experience into the workplace. We are building, nurturing and embracing a culture focused on increasing diversity, inclusion and a sense of belonging at every level.




We are an Equal Opportunity Employer




Powered by JazzHR




mUFJ3d9Bln
Show more "
3571766270,Data Analyst,FrankCrum Staffing,2023-04-14,https://www.linkedin.com/jobs/view/data-analyst-at-frankcrum-staffing-3571766270?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=k3VRFc74JHPpTkqYleV%2BJw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,5603,"FrankCrum is a top Workplace!



Frank Winston Crum Insurance (FWCI) issues Workers'Compensation and General Liability policies by offering flexible coverage and payment options to meet the varied needs of businesses. Over the years, FWCI has grown from a single-state insurance carrier to one that is licensed in 37 states and continues to expand. In addition to regional and product line growth, FWCI has enhanced its value-added services. What has not changed though is the firm's commitment – echoed throughout the family of companies – ""always to do the right things for the right reasons!""







The Role You'll Play to Create Success



We are excited to announce our search for a full-time Data Analyst!In this role, you will have the opportunity to impact the FrankCrum business everyday by promoting sales and client retention through excellent customer service by interpreting high-level business and user requirements and transitioning these needs into quality functional requirements.



Provides analysis that leads to actionable business insights.
Develops a deep understanding of the business, its data, and patterns.
Extracts data from multiple sources to uncover opportunities or detect issues.
Partners with business stakeholders to provide evidence-based guidance.
Improves existing reporting and design, and implement visualizations that clearly communicate results, patterns, and leading indicators.
Works iteratively in collaboration with different teams to refine initial concepts and prototypes that can be presented to stakeholders for feedback.
Contributes to data mining architecture, modeling standards and data analysis methodologies
Develops and continuously improve processes, tools, and techniques
Stays abreast of emerging tools and technologies
Contributes to data cleansing and data integrity verification ensuring continuous data quality across product verticals and related business areas.
Enhances data collection procedures to include information relevant for building analytic systems.





The Attributes We Seek



Keys to success in this position include a bachelor’s degree in Computer Science, Mathematics, Statistics, Business, Finance, or a related field. 3+ years of relevant working experience with a focus on Business Intelligence and Analytics. Extensive experience solving analytical problems and potential business opportunities.Experience with SQL, Power BI, Tableau, and other applicable tools.



Our Competitive Benefits



Along with this great opportunity, FrankCrum also provides exceptional benefits from top carriers including:



Health Insurance is $0 paycheck cost for employee's coverage and only $150/month for family!
Dental and Vision Insurance
Short Term Disability and Term Life Insurance at no cost to the employee
Long Term Disability and Voluntary Term Life Insurance
Supplemental insurance plans such as Accidental, Critical Illness, Hospital Indemnity, Legal Services and Pet Insurance
401(k) Retirement Plan where FrankCrum matches 100% of the first 4% the employee contributes, and the employee is immediately vested in the employer match
Employee Assistance Program at no cost to the employee
Flexible Spending Accounts for Medical and Dependent Care Reimbursement
Health Savings Account funded by FrankCrum
Paid time off and holiday pay
Education reimbursement up to $5,250 tax free per calendar year
PTO cash out
Tickets at Work and access to the Corporate America Family Credit Union
Employee and client referral bonus program
Paid volunteer time





What's Special About FrankCrum



FrankCrum, a family-owned business-to-business entity since 1981 made of several companies: FrankCrum Corporate (a professional employer organization), FrankCrum Staffing, Frank Winston Crum Insurance Company, and the FrankCrum Insurance Agency - all based in Clearwater, Florida. This ""family of employer solutions""employs approximately 400 people who serve over 4,000 clients throughout the United States. FrankCrum employees are trained to deliver high value through exceptional customer service and treat clients and coworkers like family. By living by our Brand Pillars (Integrity, Affinity, and Prosperity) employees are recognized at quarterly events for exceptional customer service and milestones in tenure.







The FrankCrum headquarters spans 14 acres and includes a cafe, subsidized for employees. Menus include made-to-order breakfast, hot lunch options and even dinners that can be ordered to-go, all at very affordable prices. The cafe also plays host to monthly birthday and anniversary celebrations, eating and costume contests, and yearly holiday parties. Through the input of its own employees, The Tampa Bay Times has recognized FrankCrum as a Top Place to Work for more than 10 years in a row! FrankCrum also supports several community efforts through Trinity Cafe, the Homeless Empowerment Program, and Clearwater Free Clinic!







If you want to play this role to positively impact our client's day-to-day business, thenapply now!







FrankCrum is an Equal Opportunity Employer that does not discriminate on the basis of actual or perceived race, color, creed, religion, national origin, ancestry, citizenship status, age, sex or gender (including pregnancy, childbirth and pregnancy-related conditions), gender identity or expression (including transgender status), sexual orientation, marital status, military service and veteran status, physical or mental disability, genetic information, or any other characteristic protected by applicable federal, state or local laws and ordinances.



Show more "
3557984647,Data Analyst,NovoEd,2023-04-07,https://www.linkedin.com/jobs/view/data-analyst-at-novoed-3557984647?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=qHEkRS7UAJ9nCEMMIuhl%2Fg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,4554,"NovoEd builds the next generation of learning technology to offer engaging learning experiences at scale through social collaborative and experiential learning. Our platform is used by enterprise companies including those in the Fortune 500, top universities, training firms, and foundations, around the world to provide experiential and collaborative learning to adult learners. These online learning experiences replicate in-person learning experiences such as workshops that have traditionally been hard to bring online. Social collaboration and peer learning are not only built into our product, but also the DNA of our company. We have a collaborative team with a passion for learning and an amazing culture.

The Data Analyst will report to the VP of Product and be a key partner of the R&D, Revenue Operations and Customer Experience teams. The role is expected to provide deep analysis of data and then determine the best way visualize it for customers, business partners and management. This will require solving business problems by customizing the Salesforce and Churn Zero platforms as well as setting up data pipelines using open-source relational database management systems with wysiwyg type tools. The Data Analyst will create metrics and charts using embedded analytics tools, resolve data issues with the quality assurance team, and liaise with the design team on aesthetics and the user experience aspects of dashboards. The Data Analyst will be the owner of the embedded analytics tool, and be responsible for managing the data vendors, including the reporting and resolution of issues.

Responsibilities:

Manage dashboards, reports and insights for customers as well as the product, sales, marketing, and customer experience teams.
Gather requirements, configure changes, design best practice solutions, data governance and reporting for the Salesforce and Churn Zero platforms.
Deliver data sources relevant to customer engagement and the use of the NovoEd product into the SaaS product data store; Use APIs or MySQL to bring data in from relevant sources.
Design data sets that are performant, can sync data with a lag of at most 30 minutes using a tool like AWS ETL/AWS GLUE.
Create metrics and charts using a tool like Tableau, Google and Excel Charts.
Generate, evaluate, and improve in-product, problem focused dashboards.
Work with Product, Design, Engineering, and Quality Assurance teams to ship dashboards to production systems.
Partner with the Product, Revenue Operations, and Customer Success and Support teams to answer specific data questions that are not yet built into the SaaS product.


Qualifications:

2+ years of experience with MySQL writing complex queries.
2+ years of experience creating and modeling performant data sets as well as deep data analysis.
5+ years of experience building charts and dashboards in tools like Salesforce, Churn Zero and Tableau.
Ability to work independently, prioritize workload, and manage cross-functional projects.
Advanced technical, analysis and modeling skills in data analytics tools, python and Excel (pivot, VLOOKUP, etc.).
Experience using data analytics to support assumptions and develop business cases.
Strong communication skills (verbal and written) and interpersonal skills with the ability to translate complex analysis into actionable recommendations.
Compelling storytelling and presentation skills.
Client centricity, empathy and deep curiosity to find deeper answers to data questions.


What will set you apart:

Experience working with a wide variety of business data sources.
Experience with predictive analytics and data visualizations.
Salesforce Administrator experience


NovoEd provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.

This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

Salary range: The base pay for this role is up to $110k base + bonus. The actual base pay is dependent upon many factors, such as training, skills, work experience, business needs, and location. The base pay range is subject to change and may be modified in the future.
Show more "
3576162033,Data Analyst,Bay Systems Inc,2023-04-19,https://www.linkedin.com/jobs/view/data-analyst-at-bay-systems-inc-3576162033?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=q5odQIFvuLzMMk8J1z%2FJAg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,2135,"Colorado Springs, CO
Temp to Perm Please submit your resume to be considered
Candidates need to be able to work onsite ""hybrid""
Accepting candidates who are willing to relocate. Salary: $74K per year - plus full benefits. Security Clearance Requirements:




Active DOD Secret clearance and ability to obtain agency suitability clearance Responsibilities include, but are not limited to:




Designing and generating ad-hoc reports




Interprets data, analyzes results using statistical techniques and provides ongoing reports




Performing investigation into data issues




Perform data cleanup and data migrations




Assists initiatives for application reconfiguration or implementation of data models.




The successful candidate should expect to be included in an on-call rotation for after-hours support and respond in a timely manner. Education Requirements:




Associates degree in an Information Technology or similar major or 1 to 2 years of related experience. Basic Qualifications:




Analytical skills and practical knowledge of formulating SQL Transact queries.




Ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.




Excellent verbal and written communication skills and the ability to interact professionally with diverse groups of managers and subject matter experts.




Ideal candidate will be a quick learner and strong performer in high stress situations.




Must be able to adapt to rapidly evolving environments and priorities.




A desire to work closely with other members of the Data Management, Systems, Operations and Development teams.




Ability to work on individual tasks, as well as team-oriented tasks with minimal supervision.




Ability to prioritize competing tasks. Preferred Qualifications:




1 to 2 years of experience in Data Analytics or similar Information Technology discipline.




Experience automating tasks.




Understanding of SQL Queries.




Experience with Microsoft Excel.




SSRS (SQL Server Reporting Services).




Windows Operating System.




Understanding of XML format.
Show more "
3571999817,Data Analyst,Lockheed Martin,2023-04-12,https://www.linkedin.com/jobs/view/data-analyst-at-lockheed-martin-3571999817?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=qmuXjsoWDX1lTdGz6Fhr3g%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,3257,"The coolest jobs on this planet… or any other… are with Lockheed Martin Space.




At the dawn of a new space age, Lockheed Martin is a pioneer, partner, innovator, and builder. Our amazing people are on a mission to make a difference in the world and every day we use our unique skills and experiences to create, design and build solutions to some of the worlds’ hardest engineering problems. Our culture encourages employees to dream big, perform with excellence and create incredible products. We provide the resources, inspiration and focus and if you have the passion and courage to dream big, we want to build a better tomorrow with you.




Do you want to be part of a company that inspires employees to think big, perform with excellence and build incredible products? If so, then we would love to speak with you! Lockheed Martin Space is a highly dynamic and growing organization that provides mission-critical solutions from the development and maintenance of satellite systems through their life cycle.




Our amazing employees are on a mission to make a difference in the world; every single day we use our ingenuity and experiences to create, design and build solutions to some of the worlds’ hardest engineering problems.




The Enterprise Operations Analysis (EOA) team is searching for a high energy individual with a strong background in modeling and analysis methodologies. The selected candidate will lead modeling, simulation, and analysis studies that provide data driven insights to leaders across multiple Lines of Business within LM Space, helping shape their strategies to meet customer needs.




Your Responsibilities Will Include The Following




Perform studies as part of a team to model and analyze Space sensing performance and trades (i.e. collection, resource allocation, access, gaps, etc.)
Regularly engage with internal and external stakeholders to understand their analysis needs, plan analysis tasks, and lead small teams to deliver valuable findings to stakeholders
Present findings to key stakeholders assessing enterprise performance under a variety of configuration options to drive decision making




Here Are Some Of The Benefits You Can Enjoy




To promote the sharing of ideas, Lockheed Martin fosters an inclusive work environment that encourages differences and big-picture thinking. Our employees play an active role in strengthening the quality of life where we live and work by volunteering more than 850,000 hours annually.




Medical
Dental
401k
Paid time off
Work/life balance
Career development
Mentorship opportunities
Rewards & recognition




https://www.lockheedmartinjobs.com/working-here#benefits Learn more about Lockheed Martin’s competitive and comprehensive benefits package.




Your Responsibilities Will Include The Following




Lead and perform studies to model and analyze space-based sensing performance and trades (e.g. collection, resource allocation, access, gaps, etc.)
Regularly engage with internal and external stakeholders to understand their analysis needs, plan analysis tasks to deliver valuable findings to stakeholders
Present findings to key stakeholders assessing enterprise performance under a variety of configuration options to drive decision making
Show more "
3568834792,Data Analyst,Buxton,2023-04-13,https://www.linkedin.com/jobs/view/data-analyst-at-buxton-3568834792?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=0zIs%2BwqO2b70sxlXsC4jug%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,3651,"Buxton is the leader in customer intelligence solutions and technology. We use science to identify, track, measure, and predict everything about customer behavior all over the globe. We build technology that makes this customer intelligence easily accessible to our clients, empowering them to make the best growth investments possible.

We are a trusted partner for many of the most well-respected, healthcare, retail, restaurant, and hospitality companies across the US and internationally.

If you eat, sleep, and breathe data, our data analytics position may be for you. At Buxton, we’re passionate about data and the ways it can help change the lives of our clients. Our analysts are responsible for data mining and business intelligence. In this role, you will conduct advanced analyses, custom reporting/dashboards, and standardize all data used for developing client solutions. We’re looking for a natural and innovative problem solver who can’t stop their curious mind and has the desire to dig deep for insights that answer our client’s business questions.

What you'll do

Support a cross-functional team in the development of predictive models to aid in real estate and marketing decisions for retail, restaurant, and healthcare clients
Analyze consumer data, including frequency, valuation, expenditure habits, and other patterns of behavior
Analyze site location data, including trends identified by site characteristics, site types, key performance indicators, and any other qualitative findings
Standardize data for analysis and perform data verification to ensure the accuracy and completeness of client data received
Build and customize dynamic reports and dashboards using Tableau
Work on ad hoc analyses and custom analytic solutions
Communicate project scope, progress, and findings within your internal team and directly with clients
Engage directly with clients to deliver analytic solutions, provide client support of their solutions, and work with their key stakeholders, real estate teams, and marketing teams to help them solve problems within their organizations
Collaborate with cross-functional team to identify growth opportunities for existing client accounts


Requirements

What you'll bring

BA/BS in Economics, Econometrics, Mathematics, Decision Science, Market Research, Business Analytics or related field, Master’s degree is a plus
Outstanding analytical skills, familiarity with statistical concepts, and ability to solve complex problems
An innovative, positive, and self-directed attitude. Interested in finding solutions to problems
Excellent oral/written communication skills
Ability to operate effectively in a client-facing, multi-agency/vendor environment
Ability to develop and maintain relationships with clients and to deliver excellent customer service
Experience working in SAS, SPSS, R or comparable analytical platform
Proficiency in Excel, Word, and PowerPoint
Time management skills and ability to complete work on a deadline
Experience in Quantitative Analytics is a plus
Experience with SQL or equivalent academic experience is a plus
Experience with Tableau is a plus


Benefits

Health Care Plan (Medical, Dental & Vision)
Retirement Plan (401k, IRA)
Life Insurance (Basic, Voluntary & AD&D)
Generous Paid Time Off
Short Term & Long Term Disability
Training & Development


Here at Buxton, we believe strongly that we benefit from diversity and encourage applicants from underrepresented backgrounds to apply. We value inclusion and welcome diverse viewpoints. Upon hire, a successful background check is required. Unfortunately, we are unable to sponsor work visas at this time.
Show more "
3578251501,Item Data Analyst,Noble,2023-04-20,https://www.linkedin.com/jobs/view/item-data-analyst-at-noble-3578251501?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=eU27S1J53rx495CPlvUfgA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,3524,"Position Summary

The Item Data Analyst will support the Item Data Management team which acts as gatekeeper to ensure all critical data elements are in place, using consistent naming conventions and established nomenclature before SKU/Item activation and/or use.

Essential Functions

In order to perform this job successfully, an individual must be able to perform the essential duties outlined below. Reasonable accommodations may be made to enable qualified individuals with disabilities to perform these essential functions.

Responsible for managing workflows and requests for all item master creations, changes and maintenance
Identify areas for data quality improvements and help to resolve data quality issues through process control / improvement and error detection / correction
Collaboration with cross functional departments in the development of the company's master data management business rules and processes in support of operational efficiency
Ensures an efficient and successful change management process by defining and documenting on-going process changes
Conducts data cleansing to identify unused and/or duplicate data for better management and quicker access
Collection, organization, and uploading of supplier price lists


Position Qualifications

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required.

Proven experience as a data analyst
Proficiency in the extraction and analysis of data
Product/order knowledge, time management, calming demeanor, goal oriented, and solution oriented
Communication skills (written and verbal)
Interpersonal skills, teamwork, collaboration, quality focus
Integrity, accountability, responsibility, organization, follow through
Analytical thinking, reading/writing for comprehension
Self-directed with a demonstrated sense of accountability
Bachelor’s degree required, with 2-3 years of relevant experience preferred


Education And Experience

Bachelor’s degree required, with 2-3 years of relevant experience preferred


Computer Skills

MS Office Suite
Understanding and experience with NetSuite of equivalent ERP (Enterprise Resource Planning) software
Salesforce
Experience troubleshooting and managing ERP data quality issues, preferably in NetSuite.
Ability to add and subtract two-digit numbers and to multiply and divide with 10's and 100's. Ability to perform these operations using units of American money.


WORK ENVIRONMENT

Normal Office Conditions

Equal Opportunity Statement:

Noble provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin, age, disability, genetic information, marital status, amnesty, status as a covered veteran, or any other protected category in accordance with applicable federal, state, and local laws. Noble complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training.

https://www.dol.gov/ofccp/regs/compliance/posters/...

https://www.dol.gov/whd/regs/compliance/posters/fm...

https://www.dol.gov/whd/regs/compliance/posters/eppac.pdf
Show more "
3584048131,Data Analyst,Coders Data,2023-04-24,https://www.linkedin.com/jobs/view/data-analyst-at-coders-data-3584048131?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=LhzLQ8jy%2BCDrQ8ADA8zciw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,598,"Responsibilities:

Responsible for providing quality data to businesses and functions in an efficient manner so that critical decisions can be made effectively and efficiently.
Supports, promotes, and documents all Data Management processes and procedures.
Develops workflows and tools that automate data loading processes and help ensure data quality and integrity.
Ensures the quality, consistency, and integrity of data in a timely, effective and reliable manner.
Receives, archives distributes, loads, and disposes of technical data according to policies, standards, and procedures.

Show more "
3580980195,10657 – Data Analyst,Hyundai AutoEver America,2023-03-28,https://www.linkedin.com/jobs/view/10657-%E2%80%93-data-analyst-at-hyundai-autoever-america-3580980195?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=HzkHVbSLM3seNqxyunCa5A%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,4555,"Purpose




This is an exciting full-time opportunity to work in a fast-paced environment with a team of passionate technologists. We take an innovative approach to supporting our client, working side-by-side in an agile environment using Connected Car and emerging technologies. As a solution builder, you will be working to support the client’s mission and goals in Connected Car Business arena.




Essential Functions




Activities related to Connectivity Business Development, Operation, Account Management, and Partner Management includes, but not limited to:




Act as a business operation rep to manage billing, reporting, and wireless account management.
Create, update and manage financial information and monitor financial health within Connectivity Business Domain
Staying abreast of service implementation and business operation status, keep clients stay up to date with their connectivity service status.
Support/ coordinate/ facilitate new business proposals.
Support offer development and contracts creation/negotiation with client companies as well as with related vendors. These contracts are extensive enterprise agreements covering licensing, development, maintenance, and other IT related responsibilities.
Support development and management of forecast model including, but not limited to, wireless data usage and cost based on new services and vehicle volume.
Support development and management of customer pricing model align with company's strategic direction.




Activities related to Connectivity Service Development includes, but not limited to:




Work with business stakeholders to understand/evaluate business requirements and translate them to system requirements specifications that will serve as input for development.
Work with Principal Engineer/development team/vendor technical team to come up with business impact analysis for new initiatives.




Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.




Basic Requirements




BA or BS in Data Science, Statistics, Computer Science, Communications, Management, Sales, or other related field is required; Master’s degree preferred.
A fast learner with minimal guidance; Ability to shorten learning curve in new area of having little or no prior knowledge and experience.
Impeccable time management with the ability to pivot in a fast-paced environment.
Ability to handle multiple assignments under tight deadlines.
Ability to collaborate effectively with cross-functional teams.
Well organized with ability to pay close attention to details.
Excellent oral and written communication skills; Impeccable interpersonal skills
Curiosity and solution-oriented mindset
A winning attitude and the ability to work with peers.
Understanding of software development life cycle
Advanced Excel skills (pivot tables, v-lookups, charts), having experience and working knowledge of statistical modeling/ data mining, R scripts, Java, Python is preferred.
Experience with hands-on and manual data tasks
Excellent analytical skills
Demonstrated expertise interfacing with business stakeholders is a plus.
Ability to create standard forms, templates, and processes.
Working experience with a major consulting company is a plus.




Responsible for:




Create, support, validate and deliver daily, weekly, and monthly management reports to clients.
Create, support, validate and deliver various invoices to clients and manage billing-related inquiries from clients.
Assistance with requests for non-standard/ ad-hoc reports and analysis for clients; Research and answer client's questions
Perform business-to-system analysis and troubleshooting analysis of complex management reports and business problems with minimum guidance.
Transform client needs into business, functional and technological requirements.
Define business and technical requirements based on business problems.
Elicit input from multiple stakeholders and integrate feedback to identify the optimal solution.
Contribute to maintaining an environment where continuous improvement of the development process is in focus and where everyone’s common goal is to deliver outstanding solution as fast as possible.
Actively try to identify areas of improvement and conceptualize methods on how to be more efficient.




Salary Range - $69,390 to $99,220




Powered by JazzHR




OFw8glqcQe
Show more "
3571998872,Data Analyst Staff,Lockheed Martin,2023-04-12,https://www.linkedin.com/jobs/view/data-analyst-staff-at-lockheed-martin-3571998872?refId=%2BZ72nvRv2SxLgECUwTTg%2FA%3D%3D&trackingId=fwQ39mEOcdy5cbO5WGhzNg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,3257,"The coolest jobs on this planet… or any other… are with Lockheed Martin Space.




At the dawn of a new space age, Lockheed Martin is a pioneer, partner, innovator, and builder. Our amazing people are on a mission to make a difference in the world and every day we use our unique skills and experiences to create, design and build solutions to some of the worlds’ hardest engineering problems. Our culture encourages employees to dream big, perform with excellence and create incredible products. We provide the resources, inspiration and focus and if you have the passion and courage to dream big, we want to build a better tomorrow with you.




Do you want to be part of a company that inspires employees to think big, perform with excellence and build incredible products? If so, then we would love to speak with you! Lockheed Martin Space is a highly dynamic and growing organization that provides mission-critical solutions from the development and maintenance of satellite systems through their life cycle.




Our amazing employees are on a mission to make a difference in the world; every single day we use our ingenuity and experiences to create, design and build solutions to some of the worlds’ hardest engineering problems.




The Enterprise Operations Analysis (EOA) team is searching for a high energy individual with a strong background in modeling and analysis methodologies. The selected candidate will lead modeling, simulation, and analysis studies that provide data driven insights to leaders across multiple Lines of Business within LM Space, helping shape their strategies to meet customer needs.




Your Responsibilities Will Include The Following




Perform studies as part of a team to model and analyze Space sensing performance and trades (i.e. collection, resource allocation, access, gaps, etc.)
Regularly engage with internal and external stakeholders to understand their analysis needs, plan analysis tasks, and lead small teams to deliver valuable findings to stakeholders
Present findings to key stakeholders assessing enterprise performance under a variety of configuration options to drive decision making




Here Are Some Of The Benefits You Can Enjoy




To promote the sharing of ideas, Lockheed Martin fosters an inclusive work environment that encourages differences and big-picture thinking. Our employees play an active role in strengthening the quality of life where we live and work by volunteering more than 850,000 hours annually.




Medical
Dental
401k
Paid time off
Work/life balance
Career development
Mentorship opportunities
Rewards & recognition




https://www.lockheedmartinjobs.com/working-here#benefits Learn more about Lockheed Martin’s competitive and comprehensive benefits package.




Your Responsibilities Will Include The Following




Lead and perform studies to model and analyze space-based sensing performance and trades (e.g. collection, resource allocation, access, gaps, etc.)
Regularly engage with internal and external stakeholders to understand their analysis needs, plan analysis tasks to deliver valuable findings to stakeholders
Present findings to key stakeholders assessing enterprise performance under a variety of configuration options to drive decision making
Show more "
