Job ID,Title,Company,Date,Link,Description Length,Description
3584766239,"Analyst, NA Data & Analytics",Mondelēz International,2023-04-27,https://www.linkedin.com/jobs/view/analyst-na-data-analytics-at-mondel%C4%93z-international-3584766239?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=fDHnBr282ltpiFpAaBCutw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,3832,"Job Description




Are You Ready to Make It Happen at Mondelēz International?




Join our Mission to Lead the Future of Snacking. Make It With Pride.




In this role you will have the opportunity to make a big impact on our business performance as you support the data strategy and execute the development and execution of custom models, algorithms and applications that enable business growth and revenue generation.




Working in close partnership with the business leadership team, you will execute the vision and agenda for D&A




How You Will Contribute




> Work collaboratively with multiple teams and external partners to execute the analytics roadmap which aligns with overall business objectives.




> You will execute delivery of applications that transform business processes, are scalable, sustainable, and embedded in the ways of working of business teams.




> Deploy custom models/algorithms to uncover signals/patterns and trends to drive long-term business performance.




What You Will Bring




> Proven track record of building strong relationships across the organization and continuous improvement of processes.




> Savvy in usage of analytics techniques to create business impacts.




> The individual is passionate about delivering insights and has a solid financial and analytical acumen.




What extra ingredients you will bring:




> B.S./B.A. (required) Information Systems/Technology, Business Analytics or related field.




> 2+ years of relevant experience in Data and Analytics (CPG or FMCG is prefered).




> Experience with data cleansing & validation with the ability to extract insights from disparate data sources in formulating stories.




> Advanced skills in MS Excel/Google Sheets and MS PowerPoint/Google Slides.




> Experience with data visualization tools (e.g Tableau, PowerBI).




> Experience with programming on Python/R




No Relocation support available




Business Unit Summary




The United States is the largest market in the Mondelēz International family with a significant employee and manufacturing footprint. Here, we produce our well-loved household favorites to provide our consumers with the right snack, at the right moment, made the right way. We have corporate offices, sales, manufacturing and distribution locations throughout the U.S. to ensure our iconic brands—including Oreo and Chips Ahoy! cookies, Ritz, Wheat Thins and Triscuit crackers, and Swedish Fish and Sour Patch Kids confectionery products —are close at hand for our consumers across the country.




Mondelēz Global LLC is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected Veteran status, sexual orientation, gender identity, gender expression, genetic information, or any other characteristic protected by law. Applicants who require accommodation to participate in the job application process may contact 847-943-5460 for assistance.




For office-based, salaried roles at Bakery and Customer Service & Logistics locations, and some remote roles proof of COVID-19 vaccination is required to be eligible for employment. Religious, medical and/or other accommodations as required by law will be considered on a case by case basis. You may review the Mondelēz COVID vaccination policy by visiting the US careers website at https://www.mondelezinternational.com/United-States. This COVID-19 vaccine mandate does not apply to several U.S. states that do not permit certain vaccination mandates, including, but not limited to Alabama, Arizona, Arkansas, Florida, Indiana, Montana, North Dakota, Tennessee, Texas, Utah, and West Virginia.




Job Type




Regular




Analytics & Modelling




Analytics & Data Science
Show more "
3584668586,Data Analyst,Rose International,2023-04-26,https://www.linkedin.com/jobs/view/data-analyst-at-rose-international-3584668586?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=KqB4ZvucV4FYH7%2BZNQnwOA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,3531,"Position TitlePosition NumberLocation




Position Title:




Data Analyst




Position Number:




441030




Location:




USA, CA, Cupertino 95014 Position TypeSkills/Attributes




Position Type




Temporary




Skills/Attributes




Python, R Programming, SQL Estimated Duration (In Weeks)




Estimated Duration (In Weeks)




12 Min Hourly Rate($) Max Hourly Rate($)




Min Hourly Rate($)




60.00




Max Hourly Rate($)




70.00




Apply Now




Description




**Only those lawfully authorized to work in the designated country associated with the position will be considered.**
**Please note that all Position start dates and duration are estimates and may be reduced or lengthened based upon a client’s business needs and requirements.**




Job Title: Data Analyst




Duration: 3+ Months (high possibility of extension)




Location: Cupertino, CA (Hybrid- Office: Tue, Wed, Thu and Remote: Mon, Fri)




Job Description:




This role’s scope will be business and product analytics. The candidates should have either data scientist or analytics skill set.




Work on initiatives to drive growth. Partner closely with Analytics, Data engineering and Instrumentation teams. Work falls broadly into 3 areas:




Foundational: Work with engineering to identify data needs for new initiatives and make sure the data pipeline is built. Partner with instrumentation team to ensure tracking is in place before launches
Reporting and Measurement: Identify, measure and communicate KPIs for overall business and key initiatives. Build and maintain regular reports and provide ad-hoc analysis to support business needs
Business Advisory: Identify key learnings from data and distill findings into recommendations for business owners




Top Skills




Business understanding. Experience with growth or product analytics is a plus.
Ability to structure and solve problems
SQL, R or Python
Communication skills to package findings
Work well within cross-functional teams
Bachelors or Masters in the fields of Statistics, Commerce, Business Analytics, Applied Mathematics
At least 2 years of experience, preferably in a consumer tech company or a subscription business.




Benefits:

For information and details on employment benefits offered with this position, please visit here. Should you have any questions/concerns, please contact our HR Department via our secure website.

California Pay Equity:

For information and details on pay equity laws in California, please visit the State of California Department of Industrial Relations' website here.

Rose International is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender (expression or identity), national origin, arrest and conviction records, disability, veteran status or any other characteristic protected by law. Positions located in San Francisco and Los Angeles, California will be administered in accordance with their respective Fair Chance Ordinances.

If you need assistance in completing this application, or during any phase of the application, interview, hiring, or employment process, whether due to a disability or otherwise, please contact our HR Department.

Rose International has an official agreement (ID #132522), effective June 30, 2008, with the U.S. Department of Homeland Security, U.S. Citizenship and Immigration Services, Employment Verification Program (E-Verify). (Posting required by OCGA 13/10-91.).
Show more "
3584653640,Data Analyst,HelloFresh,2023-04-26,https://www.linkedin.com/jobs/view/data-analyst-at-hellofresh-3584653640?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=WPhcdO2TqskqqgXf8rvlPw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1889,"This role can be based out of the following facilities:

NYC, Newark, NJ, Totowa, NJ, Phoenix, AZ, Newnan, GA, Aurora, CO, Irving, TX and Grand Prairie, TX

Job Description

As a Data Analyst, you will work with the Fulfillment Planning Technology team to help build the next generation suite of internal tools that enable Planning and Operations teams to see and act quickly to changing business conditions. The Data Analyst will extract powerful insights from data to power our products and services.

You will …

Work with analysts, engineers and planners to design, build, and maintain efficient, scalable and reliable data pipelines to support our business-critical needs in data ingestion, processing, and analysis

Extract and analyze data to develop powerful data-driven insights using Google Sheets and SQL

Collaborate with other team members to integrate insights into tools

Develop dashboards and visualizations to present insights

Collaborate with other team members to troubleshoot, perform root cause analysis and optimize existing data pipelines and tools

Work with other team members to challenge ensure data integrity for effective tool integration with other systems and workflows

At a minimum, you have …

Bachelor's or Master's degree in Computer Science, Engineering or related field

1+ years of data science, analysis or engineering experience in Fulfillment, Logistics, Supply Chain, Production, or related field working with physical goods

Strong proficiency in SQL and Google Sheets/Excel

Experience With Python For Data Manipulation And Analysis Preferred

Startup experience a plus

Schedule

This is a full-time (40 hours, 5 days per week) role that requires working at least one weekend day. Possible schedules include:

Sunday - Thursday

Tuesday - Saturday

New York Pay Range

$80,800—$101,000 USD

Colorado Pay Range

$72,800—$91,000 USD
Show more "
3584663189,Meter Data Analyst (Joplin),Liberty,2023-04-26,https://www.linkedin.com/jobs/view/meter-data-analyst-joplin-at-liberty-3584663189?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=cTR0Cdl4wMuPLVBITtKDxw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,4180,"Our purpose is sustaining energy and water for life, and it is demonstrated in everything we do as a business, and as an employee team.

At Liberty, we hire passionate people who care about doing the right thing for our customers. We are entrepreneurial, creative, and outcome-focused. Here, your natural talent and achievements will flourish in an inclusive environment of teamwork, trust and continuous learning. We are always pursuing excellence to exceed our ambitions goals, rewarding both the goal outcome and how we achieve it.

Purpose

An opportunity to join a dynamic team driven to source, attract and engage diverse top talent across North America. This position will be responsible for retrieving, verifying, maintaining and distributing metering information for major billing customers, load research samples, substation, generation, and intertie points while maintaining multiple meter information databases.

Accountabilities

Maintain daily processes and retrieve metering data through the AMI systems that include OWOC-Collection Manager, OWOC-Performance Manager, Field Data Management and IEE/MDM and ensure that it is received successfully and accurately. Troubleshoot meter interrogation and retrieval issues.
Monitor, analyze, maintain and export meter data through AMI for large customer billing, load research, commission requirements and for substation, generation and intertie monitoring.
Acquire a working knowledge of how AMI interacts with other software utilized in the meter data retrieval process.
Receive, create, transfer, issue and inventory meters through Maximo.
Assist meter shop personnel with meter tasks and troubleshooting as needed.
Fulfill time-sensitive duties for AMI team members in their absence.


Education and Experience

High school diploma or equivalent and 1+ years of experience in Customer Watch.
IT experience and knowledge of meter reading systems is preferred.
Must be proficient using a keyboard and 10-key and have an above-average knowledge of PC-based computers.
Must have the ability to work overtime, including some weekends as needed.


Algonquin Power & Utilities Corp. is a growing renewable energy and utility company with over $15 billion of assets across North America and internationally.

For more than 30 years, Algonquin has demonstrated an unwavering commitment to delivering clean energy and water solutions. Our rapid growth has led both our regulated utility services and renewable energy business groups into different geographies and commodities, but our purpose remains unchanged – Sustaining Energy and Water for Life.

Through our operating business (Liberty), we provide regulated electricity, water, and natural gas utility services to over 1 million customer connections, primarily in North America. And, our growing portfolio of clean, renewable wind, solar, hydro and thermal power generation facilities represent over 3 GW of renewable generation capacity in operation and under construction.

With our robust, diversified, and growing presence in communities across North America and internationally, we are continually demonstrating our “Think Global, Act Local” business model.

What We Offer

Company funded Pension program

401k with Company match

Full insurance benefits (health/dental/vision/life)

Collaborative environment with a genuine flexible working policy

Share purchase/match plan

Defined Contribution savings plan

Top Talent Program

Volunteer paid days off

Employee Assistance Program

Achievement fund

We are focused on building a diverse and inclusive workforce. If you are excited about this role and are not certain you meet the all the qualification requirements, we encourage you to apply to further investigate the opportunity.

We are an equal opportunity employer and value each person’s unique background, diversity, experiences, perspectives and talents. Full participation of all employees in a safe, healthy and respectful environment is key to individual and company success. We are committed to fully utilizing the abilities of all of our employees and expect each of our employees to honor this commitment in their daily responsibilities.
Show more "
3586131402,Data Analyst,Bonzzu,2023-04-27,https://www.linkedin.com/jobs/view/data-analyst-at-bonzzu-3586131402?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=OveikqWcbt56hWhq%2BvmBSw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,1398," Data Analyst IV 




This role’s scope will be business and product analytics. 

The candidates should have either Data Scientist or Analytics skill set.




TOP SKILLS:

Must Have: SQL (R or Python ok too) + Tableau + Big Data

• Business understanding. Experience with growth or product analytics is a plus. 

• Ability to structure and solve problems 

• Communication skills to package findings 

• Work well within cross-functional teams

• Bachelors or Masters in the fields of Statistics, Commerce, Business Analytics, Applied Mathematics

• At least 2 years of experience, preferably in a consumer tech company or a subscription business.

Soft skills: Ability to package data and work cross functionally.




Work on initiatives to drive growth. Partner closely with Analytics, Data engineering and Instrumentation teams. Work falls broadly into 3 areas: 

 Foundational: Work with engineering to identify data needs for new initiatives and make sure the data pipeline is built. Partner with instrumentation team to ensure tracking is in place before launches 
 Reporting and Measurement: Identify, measure and communicate KPIs for overall business and key initiatives. Build and maintain regular reports and provide ad-hoc analysis to support business needs 
Business Advisory: Identify key learnings from data and distill findings into recommendations for business owners




Show more "
3578114004,Data Analyst,Compliance Group Inc,2023-04-27,https://www.linkedin.com/jobs/view/data-analyst-at-compliance-group-inc-3578114004?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=O7yAPruT3gUMUHKF4ZfFPw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,1664,"Data Analyst:

Years of Experience: Minimum 4 years’ experience.

 

Skills: Data analysis, Visual presentation of data for senior management, Ability to work with multiple systems, ability to automate data collection and interpretation tasks

 

Education: College degree preferred. Bachelor’s degree in Data Analytics, Industrial Engineering are good degrees to come with; with 4 years of experience. Will also consider an Associate’s with 5+ years of Data Analytics exp. or Masters degree with 2 years of Data Analytics exp.




Responsibilities:

Data Analyst is responsible for pulling data to support trending of cost, risk score, savings, supplier performance, etc.
Generate visual reports (e.g., graphs, charts, tables) for senior management reviews and ad-hoc requests.
Data Analyst will focus on creating sustainable process for extracting and integrating data between multiple systems for the purpose of dashboard/metrics.
Responsible to provide support to category managers and buyers for data collection, analysis and reporting.
Identify opportunities to streamline data and reports for inventory, supplier performance, shortages, component demand, spend, savings, etc.
Develop data queries based upon ad-hoc reports required to measure effectiveness of business processes.

 

Key Expectations:

Excel, Power-BI are minimum requirements/must haves. 
SQL and Visio are preferred skills. 
4 years’ experience in Multi-National Corporation (MNC) to effectively manage stakeholders.
Self-drive to pursue goals/objectives and not waiting for instructions.
Procurement/Operations/Supply Chain knowledge a plus
Ability to work under ambiguity




Show more "
3583517739,Data Analyst,Intelliswift Software,2023-04-27,https://www.linkedin.com/jobs/view/data-analyst-at-intelliswift-software-3583517739?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=b6m4VEzVfwf88%2FWqT1t%2F2A%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,5119,"Job Title: Data Analyst




Duration: 12+ Months




Location: Plano, TX (Hybrid)




Pay Range: $35/hr. to $38/hr. on W2




Intelliswift Software Inc. conceptualizes, builds, and supports the world's most amazing technology products and solutions. Our team of rich experts from diverse backgrounds contributes to making Intelliswift one of the most reliable partners in IT and Talent solutions. We specialize in delivering world-class Digital Product Engineering, Data Management and Analytics, and Staffing Solutions services to Fortune companies, SMBs, ISVs, and fast-growing startups.




Top must have skills: SQL; Tableau; Excel




The main function of the Data Analyst is to provide business intelligence support and supporting areas by means of both repeatable and ad hoc reporting delivery reports (charts, graphs, tables, etc.) and analyses that enable informed business decisions.




Job Responsibilities




Key role in managing Care dashboards and reporting including design, data modeling, capabilities, automation, and templates.
Key role in the team’s efforts to support the foundational projects connecting to our insights platform, especially around data management/design, data warehousing, optimizations, and best practices to enable insights and actions from stakeholders.
Business continuity through platform/data availability is critical - this team member will understand when and how to raise issues to senior leadership for further guidance. Will work with issues owners to track high-level progress, driving accountability, and resolve issues across Care.
Understand Care customer journeys - ensure Care data and systems are developed with the relevant functions that generate win-win-win insights (customer, employee, organization) that will allow Care to connect the dots and identify and prioritize opportunities to improve and/or create processes.
Learn Care operations across different lines of business and leverage those understandings to ensure the direction of projects and activities support stakeholder needs
Perform ad hoc analyses to identify opportunities and develop actionable recommendations through a rigorous, data-driven process; work proactively to uncover areas within the business to drive performance improvements to unlock productivity and accelerate execution.




Skills




Experience in data analytics, process improvement, customer feedback management, or similar data driven improvement experience
High competence/comfort with generating and evaluating SQL queries
Advanced skills with MS Excel
Experience with Python, R, SAS, Hadoop (Hive, Pig), or similar systems
Experience developing Tableau dashboards (or similar platforms [Power BI, Domo, etc.])
Experience using enterprise CX platforms such as Qualtrics, Medallia, or InMoment, similar
Analytical skills with experience in root cause analysis
Experience with business process design/improvement, including gathering requirements, documenting workflows and developing specifications (business framework and wireframe design, technical and QA documentation)
Experience to interact with IT teams (internal and external partners) to foster better data/system understanding, sourcing, flow, etc.
Systems familiarity in SAP, CRM, call management tools or similar/related systems
Experience with Google or Adobe Analytics is a plus
Experience with ServiceNow or other major CRMs is a plus
Data science and/or statistical modeling experience is a plus




Education/Experience




Bachelor's degree in a technical field such as computer science, computer engineering, math, statistics or related field required.
1-3 years of experience required.




Intelliswift is committed to fair and equitable compensation practices. The range provided for this position is determined by various factors including, but not limited to, relevant work experience, skills, certifications, and location. Intelliswift offers medical insurance, dental insurance, vision insurance, supplemental life and AD&D insurance, and any other benefits per state law.




Equal Employment Opportunity Statement




Intelliswift celebrates a diverse and inclusive workforce. We offer equal employment opportunities to all applicants and employees. All qualified applicants will be considered regardless of race, color, sex, gender identity, gender expressions, religion, age, national origin or ancestry, citizenship, physical or mental disability, medical condition, family care status, marital status, domestic partner status, sexual orientation, genetic information, military or veteran status, or any other protected basis under the law.




Americans With Disabilities Act (ADA)




If you require a reasonable accommodation in completing this application, interviewing, completing any pre-employment testing, or otherwise participating in the employee selection process, please contact Intelliswift Human Resources Department




Other Employment Statements




Intelliswift participates in the E-Verify program.




Learn More




For information on Intelliswift Software, Inc., visit our website at www.intelliswift.com.
Show more "
3584209894,Digital Data Analyst (Adobe Analytics or Google Analytics),CloudQ,2023-04-26,https://www.linkedin.com/jobs/view/digital-data-analyst-adobe-analytics-or-google-analytics-at-cloudq-3584209894?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=uQKVMexrkBy8Ckga1feSxw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,1358,"Job Description

100% telecommute.

Responsibilities

Develop instrumentation strategies and measurement frameworks across multiple websites & mobile apps

Lead digital analytics implementation operations by managing and prioritizing all implementation requests

Responsible for all implementation requests and ensure all have measurement standards implemented and are functioning as expected

Deliver clear and concise measurement documentation

Debugging/troubleshooting/resolving Adobe configuration and integration issues

Assess, audit and identify gaps in existing tagging, infrastructure and Adobe Launch configurations

Partner with Digital Product & IT Development Engineers on instrumentation configuration

Support implementation architecture strategy

Required Qualifications

3+ years of experience in digital analytics

3+ years of experience working with Adobe Analytics or Google Analytics

2+ years of experience with digital analytic implementation technologies such as: Google Tag Manager, Tealium IQ, or Adobe Launch

Data layer expertise and experience

Expertise in writing tagging specifications (SDR, implementation guides)

Expertise leveraging Charles Proxy, ObservePoint, Omnibug and other web developer tools to debug Analytics Tags

Experience with quality assurance and debugging of tagging (media tags and analytics)
Show more "
3584785115,Data Analyst,Allegis Group,2023-04-27,https://www.linkedin.com/jobs/view/data-analyst-at-allegis-group-3584785115?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=PvcP6%2FUMUghYMhjqVTwkwg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,4409,"Description

Responsibilities include analytic support for Compensation Analytics program, and other assigned program support/process improvement, and managing the implementation of assigned projects. Role will provide support for responding to inquiries from HR, compensation colleagues and senior leadership. The Compensation Analyst will work with data and translate the data into conclusions, prepare presentations and make recommendations. Ideal candidates will have superior technical abilities and proven track records for rolling up their sleeves and maintaining a high level of ownership and accountability.

Key Responsibilities

Support day-to-day processes of Compensation programs, including data


cleaning and manipulation using Excel and R or other analytical software.

Identify trends & patterns in data sets and interpret, synthesize, and


communicate the meaning of the data being presented for compensation

strategies.

Prepare and present recommendations and presentations via analysis, creation


of charts, development of meeting materials.

Create cost estimates for salary adjustments as required.
Support various other projects and initiatives.


How You Will Contribute

Required Technical/Functional (Line) Expertise

Experience cleaning and manipulating large datasets using Excel and R (e.g.,


dplyr).

Strong analytical and communication skills.


Decision Making and Autonomy

Work is performed with some direction; partners with Manager, Compensation


Analytics to plan, schedule activities in accomplishing goals; work is reviewed

for adequacy in meeting goals.

Ability to work independently, and with sense of urgency.
Work on problems of diverse scope where analysis of data requires evaluation


of identifiable factors, including collaboration across teams and tasks, and

understanding of downstream impacts.

Demonstrate excellent judgment in selecting methods and techniques for


obtaining solutions.

Demonstrate end-to-end thinking when problem solving.


Interaction

Internal: HR, Total Rewards, HRIS colleagues, legal counsel and vendors


Innovation

Identify opportunities for greater value creation, in consideration of the values and our goals
Develop approaches for continuous improvement Complexity
Demonstrated experience working with a dynamic workforce and peer set
Demonstrated experience working with technical and educated workforce
Demonstrated experience working in a global environment


Essential

EDUCATION, BEHAVIORAL COMPETENCIES AND SKILLS, REQUIREMENTS:

College, university or equivalent degree required
Minimum of 1 year experience in analytical fields required
Excellent verbal and written communication skills
High level of expertise in Excel and R


Highly Desired

Prior experience working with Workday compensation data and data structures a plus
Experience with 3rd party analytic platforms
Strong analytical and problem-solving ability with end-to-end thinking
Ability to work effectively in a fast paced, team-oriented, “hands-on” environment
Ability to work well with others, and develop solutions
Evidence of collaboration in execution of deliverables


ADDITIONAL REQUIREMENTS:

Maintain highly confidential information


Skills

R, Excel, Data analysis, data manipulation, data cleansing, Python

Top Skills Details

R,Excel,Data analysis,data manipulation,data cleansing

Additional Skills & Qualifications

Statistics background (academic or work experience)

Understanding and interpreting regression models (these are already built out)

Data visualization a nice to have (R or excel)

Experience Level

Entry Level

About TEKsystems

We're partners in transformation. We help clients activate ideas and solutions to take advantage of a new world of opportunity. We are a team of 80,000 strong, working with over 6,000 clients, including 80% of the Fortune 500, across North America, Europe and Asia. As an industry leader in Full-Stack Technology Services, Talent Services, and real-world application, we work with progressive leaders to drive change. That's the power of true partnership. TEKsystems is an Allegis Group company.

The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.
Show more "
3583067523,Data Analyst,Littleton Coin Company,2023-04-27,https://www.linkedin.com/jobs/view/data-analyst-at-littleton-coin-company-3583067523?refId=QLE1oxcYddYRXdJDtY%2F9BA%3D%3D&trackingId=3BE7Fyv7vHhF2T3teyT01Q%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,2525,"Location: Atlanta, GA

Employment Type: Full-Time

Salary: Competitive

Job Description

Responsibilities as a Data Analyst include reporting of data compiled from field offices, design and implement data collection systems, create and maintain spreadsheets/databases and other tasks as required.

Major Responsibilities Include

Analyzing and summarizing data from various company resources (internal warehouse, external vendors, web site, etc.)
Developing and distributing the product reporting requests on a monthly and ad hoc basis performing SQL queries, data mining, report creation, effectiveness tracking and data project consulting
Analysis of internal data, public data, marketplace, customers, vendors and competitors to help aid in the site and product roadmap
Develop and maintain statistical data used to measure current company products, which includes developing reports, querying databases and providing in depth analysis
Analyze business requirements and create reports that will aid in the scoping of those business requests and requirements
Creating metrics that help the business understand when to take products from experiment to emerging and emerging to established
Identify key metrics that are needed on a daily, weekly and monthly basis and create a dashboard that can be consumed by product development, technology and/or the business
Performs other duties as assigned/required

Requirements

Bachelor's Degree in Business, Economics, Finance, or closely related field
Minimum of 3 years of strong data collection and analysis experience required
Demonstrated proficiency with SQL, Excel, and Statistical Analysis
Strong Microsoft Office skills; expert level MS Excel experience strongly preferred
Working knowledge of project management methods
Ability to communicate effectively within the development team and across various teams within the business
Proficiency with relational databases
Working knowledge of Microsoft SQL Server Solutions, SQL Server 2008, Integration Services (SSIS), Analysis Services (SSAS), Reporting Services (SSRS), Performance Point Server, MOSS, and Multidimensional OLAP Reporting tools (MS Reporting Services, MS Excel-Pivot Tables, Performance Point Services)
Working knowledge and experience in SQL language (SQL Server 2008)
Good understanding and experience in ETL (Microsoft Integration Services/SSIS)
Excellent communication skills, both oral and written
Language proficiency in English with excellent written and oral communication skills required
Show more "
